DSEX,Date,Open,High,Low,Close,64248935
DSEX,07/24/2016,4551.81,4560.34,4539.39,4551.07,77621232
DSEX,07/25/2016,4551.15,4554.53,4529.85,4549.18,87195813
DSEX,07/26/2016,4555.08,4566.43,4547.04,4550.16,101804255
DSEX,07/27/2016,4554.10,4556.95,4533.52,4538.20,87756165
DSEX,07/28/2016,4531.29,4553.13,4526.97,4538.26,90006723
DSEX,07/31/2016,4534.77,4542.49,4518.96,4525.34,129271277
DSEX,08/01/2016,4526.43,4537.75,4518.73,4533.71,96866301
DSEX,08/02/2016,4537.34,4555.36,4533.71,4552.36,104899979
DSEX,08/03/2016,4556.74,4579.87,4552.36,4575.97,109527079
DSEX,08/04/2016,4579.90,4588.69,4568.16,4577.57,107536234
DSEX,08/07/2016,4587.97,4588.02,4563.50,4568.42,92985571
DSEX,08/08/2016,4570.71,4576.82,4564.05,4569.12,107667796
DSEX,08/09/2016,4560.64,4573.33,4558.10,4567.68,102152166
DSEX,08/10/2016,4567.61,4574.89,4564.15,4569.28,124731092
DSEX,08/11/2016,4574.16,4584.63,4569.28,4574.36,117755060
DSEX,08/14/2016,4576.97,4583.23,4571.59,4577.08,86253471
DSEX,08/16/2016,4579.31,4589.61,4574.13,4586.25,119852599
DSEX,08/17/2016,4587.88,4607.85,4586.25,4595.23,135950329
DSEX,08/18/2016,4597.59,4600.36,4571.24,4585.08,128468928
DSEX,08/21/2016,4590.03,4591.97,4574.56,4579.03,109585217
DSEX,08/22/2016,4579.07,4589.82,4572.67,4577.84,117184454
DSEX,08/23/2016,4581.18,4589.69,4559.31,4563.68,129287867
DSEX,08/24/2016,4558.30,4568.13,4542.71,4554.27,106373142
DSEX,08/28/2016,4560.31,4563.76,4530.42,4534.55,108846329
DSEX,08/29/2016,4537.25,4540.31,4521.79,4534.04,108010574
DSEX,08/30/2016,4536.73,4545.33,4520.07,4523.65,127011463
DSEX,08/31/2016,4522.95,4529.08,4510.34,4526.57,101893338
DSEX,09/01/2016,4527.77,4550.36,4526.57,4549.04,115050980
DSEX,09/04/2016,4553.81,4562.62,4549.04,4557.43,118887838
DSEX,09/05/2016,4557.93,4572.41,4557.43,4563.69,113224460
DSEX,09/06/2016,4563.69,4569.15,4554.11,4568.35,105862074
DSEX,09/07/2016,4568.76,4595.35,4568.35,4594.67,130782601
DSEX,09/08/2016,4593.20,4612.78,4593.20,4601.08,129590433
DSEX,09/18/2016,4601.08,4626.25,4600.08,4623.98,86109789
DSEX,09/19/2016,4623.98,4641.51,4623.98,4626.17,146909149
DSEX,09/20/2016,4626.17,4642.48,4626.17,4639.13,132460445
DSEX,09/21/2016,4639.13,4662.46,4639.13,4660.14,150442105
DSEX,09/22/2016,4660.14,4670.33,4654.41,4665.35,158099692
DSEX,09/24/2016,4665.35,4689.90,4665.35,4680.31,177603609
DSEX,09/25/2016,4680.31,4690.08,4655.93,4673.43,217059723
DSEX,09/26/2016,4673.43,4690.06,4670.68,4683.99,199376264
DSEX,09/27/2016,4683.99,4693.73,4674.71,4677.68,171586912
DSEX,09/28/2016,4677.68,4693.29,4662.72,4690.63,143109214
DSEX,09/29/2016,4690.63,4704.01,4690.63,4695.18,195341635
DSEX,10/02/2016,4695.18,4705.34,4684.58,4690.93,188370680
DSEX,10/03/2016,4690.93,4701.98,4688.81,4691.13,182216859
DSEX,10/04/2016,4691.13,4711.55,4691.13,4708.78,185319875
DSEX,10/05/2016,4708.78,4724.69,4706.95,4714.05,173549542
DSEX,10/06/2016,4714.05,4726.71,4712.61,4723.72,165907810
DSEX,10/09/2016,4723.72,4723.72,4690.71,4698.63,182160236
DSEX,10/10/2016,4698.63,4708.77,4686.96,4689.31,155813525
DSEX,10/13/2016,4689.31,4704.08,4687.02,4701.31,120465437
DSEX,10/16/2016,4701.31,4712.26,4696.81,4709.62,178904614
DSEX,10/17/2016,4709.62,4713.96,4684.72,4692.94,161997449
DSEX,10/18/2016,4692.94,4717.50,4692.94,4711.85,207069515
DSEX,10/19/2016,4711.85,4739.46,4699.98,4702.51,226538094
DSEX,10/20/2016,4702.51,4703.65,4686.38,4692.43,176420665
DSEX,10/23/2016,4692.43,4701.12,4688.15,4693.00,193089592
DSEX,10/24/2016,4693.00,4705.00,4685.85,4693.70,161640584
DSEX,10/25/2016,4693.70,4706.59,4677.31,4681.86,172344207
DSEX,10/26/2016,4681.86,4683.13,4642.70,4658.20,169424392
DSEX,10/27/2016,4658.20,4672.85,4632.35,4636.23,176839819
DSEX,10/30/2016,4636.23,4636.23,4588.41,4605.08,128735530
DSEX,10/31/2016,4605.08,4617.39,4586.16,4592.17,132605346
DSEX,11/01/2016,4592.17,4610.18,4589.76,4596.86,116745469
DSEX,11/02/2016,4596.86,4634.58,4596.86,4633.18,136446227
DSEX,11/03/2016,4633.18,4679.16,4633.18,4672.87,156106145
DSEX,11/06/2016,4672.87,4679.47,4659.99,4672.39,134387299
DSEX,11/07/2016,4672.39,4701.83,4672.39,4689.18,163277222
DSEX,11/08/2016,4689.18,4704.10,4687.47,4691.06,156931129
DSEX,11/09/2016,4691.06,4696.48,4667.08,4671.25,134162968
DSEX,11/10/2016,4671.25,4692.57,4671.25,4677.13,138593291
DSEX,11/13/2016,4677.13,4680.94,4662.23,4667.19,141417096
DSEX,11/14/2016,4667.19,4672.82,4638.99,4644.98,152492835
DSEX,11/15/2016,4655.31,4673.71,4644.98,4664.80,192063545
DSEX,11/16/2016,4664.80,4681.29,4664.20,4676.75,184693701
DSEX,11/17/2016,4676.75,4715.49,4676.75,4698.54,207695022
DSEX,11/20/2016,4698.54,4724.15,4698.54,4721.98,175569392
DSEX,11/21/2016,4721.98,4737.34,4713.11,4721.40,177706691
DSEX,11/22/2016,4721.40,4758.56,4721.40,4750.20,232216163
DSEX,11/23/2016,4750.20,4767.55,4750.20,4765.35,379747149
DSEX,11/24/2016,4765.35,4795.89,4765.35,4791.33,295440865
DSEX,11/27/2016,4791.33,4801.38,4776.14,4786.57,238883589
DSEX,11/28/2016,4786.57,4804.44,4786.57,4797.64,272521920
DSEX,11/29/2016,4797.64,4822.16,4791.62,4793.30,296466055
DSEX,11/30/2016,4793.30,4808.10,4779.71,4801.24,201460711
DSEX,12/01/2016,4801.24,4827.91,4801.24,4823.02,248718507
DSEX,12/04/2016,4823.02,4842.67,4819.48,4822.29,227590520
DSEX,12/05/2016,4822.29,4841.41,4822.29,4836.32,269832878
DSEX,12/06/2016,4836.32,4857.62,4836.32,4846.09,249071065
DSEX,12/07/2016,4846.09,4873.18,4846.09,4871.28,276578174
DSEX,12/08/2016,4871.28,4894.96,4871.28,4892.81,334203004
DSEX,12/11/2016,4892.81,4916.94,4856.94,4861.12,293277172
DSEX,12/12/2016,4861.12,4875.40,4837.97,4869.59,213808906
DSEX,12/14/2016,4869.59,4911.02,4869.59,4906.92,308694047
DSEX,12/15/2016,4906.92,4937.76,4906.92,4925.72,319916740
DSEX,12/18/2016,4925.72,4947.49,4918.04,4938.58,306212070
DSEX,12/19/2016,4938.58,4970.75,4938.38,4941.65,350084194
DSEX,12/20/2016,4941.65,4971.70,4927.71,4931.17,314917354
DSEX,12/21/2016,4931.17,4952.14,4920.68,4924.33,232004557
DSEX,12/22/2016,4924.33,4965.39,4924.33,4956.73,308025315
DSEX,12/26/2016,4956.73,4996.42,4956.73,4993.53,408178684
DSEX,12/27/2016,4993.53,5040.93,4993.53,5016.74,498043898
DSEX,12/28/2016,5016.74,5039.76,5002.15,5027.91,384576938
DSEX,12/29/2016,5027.91,5049.85,5021.16,5036.05,433409709
DSEX,01/01/2017,5036.05,5086.29,5036.05,5083.89,388159014
DSEX,01/02/2017,5083.89,5124.33,5083.89,5119.58,472415430
DSEX,01/03/2017,5129.74,5150.93,5102.13,5137.73,411288763
DSEX,01/04/2017,5153.82,5160.54,5133.47,5156.60,389335565
DSEX,01/05/2017,5168.24,5191.35,5146.85,5182.24,391324237
DSEX,01/08/2017,5195.38,5208.10,5146.12,5158.69,322155139
DSEX,01/09/2017,5166.45,5218.32,5147.54,5214.60,333994812
DSEX,01/10/2017,5229.95,5280.60,5214.60,5277.39,513107347
DSEX,01/11/2017,5289.71,5341.54,5277.39,5333.87,579471673
DSEX,01/12/2017,5345.63,5351.92,5315.83,5342.87,470684580
DSEX,01/15/2017,5360.09,5424.22,5342.87,5422.79,556580507
DSEX,01/16/2017,5437.44,5498.81,5417.41,5477.86,672966668
DSEX,01/17/2017,5497.39,5579.84,5477.86,5575.47,701223855
DSEX,01/18/2017,5599.06,5612.06,5519.60,5533.49,630748345
DSEX,01/19/2017,5528.69,5544.72,5474.84,5534.06,422475057
DSEX,01/22/2017,5555.27,5607.42,5531.49,5602.84,501596558
DSEX,01/23/2017,5620.15,5704.89,5602.84,5669.79,703425123
DSEX,01/24/2017,5684.26,5732.72,5646.05,5708.24,682824649
DSEX,01/25/2017,5720.22,5739.04,5608.03,5621.27,489685302
DSEX,01/26/2017,5640.42,5668.51,5587.50,5618.64,359660376
DSEX,01/29/2017,5637.58,5646.49,5492.49,5500.85,314192840
DSEX,01/30/2017,5506.32,5519.77,5406.89,5421.20,325441297
DSEX,01/31/2017,5433.24,5495.25,5403.58,5468.34,266559666
DSEX,02/01/2017,5495.66,5537.06,5464.50,5473.89,272469799
DSEX,02/02/2017,5478.36,5478.36,5358.01,5365.13,228065495
DSEX,02/05/2017,5368.51,5377.75,5266.11,5322.86,215211240
DSEX,02/06/2017,5336.10,5388.08,5322.86,5363.09,167208963
DSEX,02/07/2017,5367.90,5398.52,5338.27,5392.10,178467281
DSEX,02/08/2017,5407.01,5493.42,5392.10,5488.23,270230652
DSEX,02/09/2017,5499.66,5517.13,5472.54,5512.46,260163246
DSEX,02/12/2017,5531.45,5556.96,5512.46,5546.28,263147525
DSEX,02/13/2017,5551.97,5573.78,5534.07,5558.57,285472980
DSEX,02/14/2017,5570.38,5600.33,5558.57,5598.71,325705211
DSEX,02/15/2017,5607.35,5617.38,5577.94,5580.63,290864678
DSEX,02/16/2017,5583.60,5595.05,5573.14,5590.66,293254728
DSEX,02/19/2017,5597.97,5608.80,5579.13,5583.00,336054057
DSEX,02/20/2017,5589.27,5616.02,5573.67,5604.99,347359755
DSEX,02/22/2017,5621.85,5634.09,5604.99,5625.83,321052508
DSEX,02/23/2017,5624.55,5629.09,5598.59,5625.33,340211949
DSEX,02/26/2017,5631.93,5655.04,5625.33,5635.11,374976372
DSEX,02/27/2017,5642.28,5651.71,5618.20,5620.24,273436492
DSEX,02/28/2017,5622.03,5633.72,5609.69,5612.69,312244952
DSEX,03/01/2017,5623.34,5635.19,5593.00,5597.21,267466520
DSEX,03/02/2017,5600.48,5606.39,5578.43,5586.74,216141245
DSEX,03/05/2017,5592.53,5593.28,5565.99,5573.07,208435526
DSEX,03/06/2017,5576.01,5596.53,5573.07,5588.83,253523309
DSEX,03/07/2017,5595.44,5630.90,5588.83,5622.49,311744479
DSEX,03/08/2017,5623.68,5662.63,5622.49,5649.98,369842156
DSEX,03/09/2017,5659.79,5697.36,5649.98,5671.61,346974971
DSEX,03/12/2017,5681.61,5695.59,5665.99,5676.25,388152497
DSEX,03/13/2017,5683.79,5696.53,5657.97,5659.72,338221116
DSEX,03/14/2017,5663.59,5693.81,5659.72,5681.25,329993251
DSEX,03/15/2017,5697.54,5708.84,5679.83,5684.31,340748567
DSEX,03/16/2017,5696.41,5706.11,5683.20,5701.27,301839377
DSEX,03/19/2017,5709.73,5721.99,5691.76,5695.45,359120789
DSEX,03/20/2017,5704.29,5715.82,5687.57,5695.72,294296713
DSEX,03/21/2017,5706.23,5735.51,5695.72,5724.85,439369763
DSEX,03/22/2017,5735.25,5751.02,5724.85,5736.30,433927197
DSEX,03/23/2017,5742.12,5744.65,5711.25,5726.23,356990427
DSEX,03/27/2017,5733.16,5737.36,5694.33,5697.93,249495299
DSEX,03/28/2017,5703.75,5743.72,5697.93,5737.41,296802246
DSEX,03/29/2017,5749.23,5774.08,5726.46,5733.24,336530765
DSEX,03/30/2017,5735.95,5744.61,5716.35,5719.61,226428245
DSEX,04/02/2017,5698.85,5719.61,5684.99,5691.37,200623828
DSEX,04/03/2017,5703.27,5748.06,5691.37,5739.33,231816574
DSEX,04/04/2017,5749.87,5796.86,5739.33,5777.11,243727939
DSEX,04/05/2017,5773.36,5777.11,5733.58,5756.92,301732211
DSEX,04/06/2017,5763.89,5784.43,5730.22,5736.40,257273222
DSEX,04/09/2017,5741.07,5743.31,5697.05,5700.79,232320383
DSEX,04/10/2017,5703.78,5714.32,5662.14,5689.67,210310924
DSEX,04/11/2017,5705.64,5727.17,5675.55,5683.46,240582235
DSEX,04/12/2017,5683.15,5683.46,5639.42,5646.37,228572533
DSEX,04/13/2017,5653.25,5668.01,5639.30,5645.86,182427319
DSEX,04/16/2017,5645.94,5646.11,5587.81,5592.83,235764793
DSEX,04/17/2017,5592.83,5618.88,5576.53,5596.12,210716738
DSEX,04/18/2017,5596.12,5614.78,5566.60,5571.52,206993640
DSEX,04/19/2017,5571.52,5574.64,5539.00,5555.09,221769486
DSEX,04/20/2017,5555.09,5566.13,5520.63,5521.66,182397079
DSEX,04/23/2017,5521.66,5521.66,5435.50,5438.24,163046055
DSEX,04/24/2017,5438.24,5464.49,5388.33,5435.63,155473388
DSEX,04/25/2017,5435.63,5492.62,5435.63,5469.46,155288861
DSEX,04/26/2017,5469.46,5531.68,5448.92,5517.37,197147156
DSEX,04/27/2017,5517.37,5566.11,5517.37,5534.42,219285856
DSEX,04/30/2017,5534.42,5534.42,5472.36,5475.55,193811471
DSEX,05/02/2017,5475.55,5526.06,5469.71,5521.38,241158703
DSEX,05/03/2017,5521.38,5558.81,5521.38,5545.10,221021157
DSEX,05/04/2017,5545.10,5568.10,5533.48,5540.71,248637701
DSEX,05/07/2017,5540.71,5557.37,5526.91,5533.44,245276310
DSEX,05/08/2017,5533.44,5550.21,5526.65,5529.50,210811985
DSEX,05/09/2017,5529.50,5537.66,5506.50,5511.05,239146329
DSEX,05/11/2017,5511.05,5520.00,5494.82,5496.20,192216237
DSEX,05/14/2017,5496.20,5497.57,5457.10,5460.07,157683360
DSEX,05/15/2017,5460.07,5461.43,5424.14,5428.05,167445637
DSEX,05/16/2017,5428.05,5458.01,5421.49,5435.68,159257076
DSEX,05/17/2017,5435.68,5458.50,5426.44,5429.66,180185550
DSEX,05/18/2017,5429.66,5436.92,5395.15,5399.66,171406631
DSEX,05/21/2017,5399.66,5400.95,5355.55,5363.72,145146269
DSEX,05/22/2017,5363.72,5390.78,5363.37,5385.35,160197519
DSEX,05/23/2017,5385.35,5410.78,5385.35,5394.81,163349694
DSEX,05/24/2017,5394.81,5422.16,5394.81,5412.68,164089729
DSEX,05/25/2017,5412.68,5420.93,5399.05,5413.81,162401351
DSEX,05/28/2017,5413.81,5418.71,5367.59,5368.73,127105155
DSEX,05/29/2017,5368.73,5371.91,5348.94,5356.58,115479009
DSEX,05/30/2017,5356.58,5379.36,5354.06,5373.25,103672630
DSEX,05/31/2017,5373.25,5409.44,5367.72,5403.11,134197851
DSEX,06/01/2017,5403.11,5448.72,5400.52,5438.70,151242965
DSEX,06/04/2017,5438.70,5454.68,5419.76,5443.99,129749268
DSEX,06/05/2017,5443.99,5486.25,5443.89,5482.52,156883075
DSEX,06/06/2017,5482.52,5504.24,5482.52,5500.65,186028294
DSEX,06/07/2017,5500.65,5508.49,5480.31,5489.87,161161465
DSEX,06/08/2017,5489.87,5494.60,5464.48,5475.74,140316052
DSEX,06/11/2017,5475.74,5482.99,5450.91,5455.17,126010330
DSEX,06/12/2017,5455.17,5461.65,5445.30,5450.11,106542184
DSEX,06/13/2017,5450.11,5470.88,5444.19,5454.78,126598944
DSEX,06/14/2017,5454.78,5464.46,5454.55,5459.72,155484085
DSEX,06/15/2017,5459.72,5472.10,5459.29,5468.32,167244245
DSEX,06/18/2017,5468.32,5472.61,5457.11,5461.63,144280105
DSEX,06/19/2017,5461.63,5482.53,5458.60,5478.82,155141650
DSEX,06/20/2017,5478.82,5532.05,5478.82,5527.22,195747250
DSEX,06/21/2017,5527.22,5571.04,5526.84,5567.69,210866471
DSEX,06/22/2017,5567.69,5599.80,5567.69,5599.07,216509009
DSEX,06/28/2017,5599.07,5651.36,5599.07,5646.28,171445811
DSEX,06/29/2017,5646.28,5661.86,5636.97,5656.04,244042894
DSEX,07/02/2017,5656.04,5668.12,5636.82,5654.62,253218837
DSEX,07/03/2017,5654.62,5728.61,5654.62,5726.37,320444854
DSEX,07/04/2017,5726.37,5767.48,5722.68,5760.50,401811300
DSEX,07/05/2017,5760.50,5785.29,5754.49,5782.65,366364423
DSEX,07/06/2017,5782.65,5788.51,5747.14,5749.65,317544899
DSEX,07/09/2017,5749.65,5781.08,5749.65,5774.29,397986477
DSEX,07/10/2017,5774.29,5828.34,5774.29,5827.18,445917264
DSEX,07/11/2017,5827.18,5881.53,5822.32,5830.77,480275501
DSEX,07/12/2017,5830.77,5839.93,5789.15,5790.78,345473299
DSEX,07/13/2017,5790.78,5838.90,5777.20,5834.86,316116770
DSEX,07/16/2017,5834.86,5877.43,5834.86,5844.72,388944843
DSEX,07/17/2017,5844.72,5857.63,5815.38,5824.42,319873655
DSEX,07/18/2017,5824.42,5851.44,5816.36,5819.26,258678488
DSEX,07/19/2017,5819.26,5838.36,5773.72,5775.59,293757484
DSEX,07/20/2017,5775.59,5806.06,5761.24,5782.47,194174741
DSEX,07/23/2017,5782.47,5798.02,5773.55,5775.59,144616593
DSEX,07/24/2017,5775.59,5802.98,5773.57,5798.11,180625068
DSEX,07/25/2017,5798.11,5821.62,5797.16,5801.89,211444178
DSEX,07/26/2017,5801.89,5829.22,5795.58,5824.42,191873677
DSEX,07/27/2017,5824.42,5857.24,5812.73,5815.07,232247368
DSEX,07/30/2017,5815.07,5815.07,5783.38,5802.04,176414108
DSEX,07/31/2017,5802.04,5865.64,5795.69,5860.64,354575105
DSEX,08/01/2017,5860.64,5879.95,5855.48,5876.26,429735915
DSEX,08/02/2017,5876.95,5895.56,5867.83,5891.16,430546456
DSEX,08/03/2017,5888.17,5905.01,5874.15,5880.44,422461287
DSEX,08/06/2017,5890.92,5911.50,5880.44,5907.62,350944074
DSEX,08/07/2017,5912.64,5947.22,5907.62,5913.59,438072108
DSEX,08/08/2017,5920.51,5921.57,5895.07,5897.67,341966600
DSEX,08/09/2017,5899.19,5911.66,5888.11,5890.12,298395182
DSEX,08/10/2017,5893.94,5924.65,5890.12,5901.80,317696390
DSEX,08/13/2017,5889.77,5942.11,5889.77,5921.59,258138642
DSEX,08/16/2017,5947.87,5952.97,5879.45,5883.24,258476659
DSEX,08/17/2017,5888.95,5903.84,5859.16,5861.11,234771130
DSEX,08/20/2017,5868.70,5886.88,5819.27,5819.27,213089764
DSEX,08/21/2017,5818.34,5849.87,5818.34,5844.10,232578477
DSEX,08/22/2017,5846.85,5872.34,5844.10,5862.33,263172286
DSEX,08/23/2017,5868.05,5880.86,5848.97,5855.87,239397729
DSEX,08/24/2017,5855.28,5890.38,5855.28,5885.42,206079194
DSEX,08/27/2017,5890.68,5926.35,5885.42,5915.42,258673032
DSEX,08/28/2017,5920.24,5952.27,5915.42,5947.24,298006480
DSEX,08/29/2017,5952.31,5982.01,5939.78,5948.50,286189348
DSEX,08/30/2017,5954.05,5975.47,5945.92,5973.94,250633881
DSEX,08/31/2017,5982.43,6012.34,5973.94,6006.43,277147262
DSEX,09/04/2017,6004.55,6044.01,6004.55,6038.37,209484201
DSEX,09/05/2017,6044.15,6088.87,6038.37,6083.00,345300311
DSEX,09/06/2017,6087.20,6127.88,6063.84,6069.17,466392506
DSEX,09/07/2017,6073.01,6114.98,6052.50,6114.98,358270039
DSEX,09/10/2017,6131.18,6177.47,6114.98,6167.49,394326441
DSEX,09/11/2017,6183.50,6198.67,6147.29,6151.20,326818133
DSEX,09/12/2017,6155.58,6172.47,6121.55,6149.39,366517650
DSEX,09/13/2017,6155.03,6199.84,6149.39,6184.57,446824711
DSEX,09/14/2017,6187.67,6233.54,6184.57,6203.90,351769538
DSEX,09/17/2017,6209.53,6248.47,6188.80,6240.57,395604216
DSEX,09/18/2017,6254.51,6284.29,6234.01,6235.94,529325647
DSEX,09/19/2017,6241.20,6285.06,6228.51,6236.58,532693632
DSEX,09/20/2017,6242.71,6258.04,6167.18,6172.91,370085471
DSEX,09/21/2017,6172.29,6209.66,6159.59,6170.47,292436017
DSEX,09/24/2017,6174.08,6200.68,6162.05,6165.32,232416110
DSEX,09/25/2017,6166.47,6166.47,6100.02,6106.24,213177118
DSEX,09/26/2017,6108.27,6130.41,6082.83,6104.27,227142240
DSEX,09/27/2017,6109.52,6138.44,6076.17,6079.32,246305598
DSEX,09/28/2017,6078.14,6098.20,6059.33,6092.84,204913643
DSEX,10/02/2017,6094.56,6138.41,6085.56,6092.95,314196149
DSEX,10/03/2017,6108.91,6138.98,6092.95,6133.22,287779682
DSEX,10/04/2017,6137.62,6176.36,6128.70,6159.95,289604218
DSEX,10/05/2017,6162.66,6212.84,6159.95,6202.31,348525897
DSEX,10/08/2017,6217.10,6236.55,6199.24,6205.50,343544902
DSEX,10/09/2017,6189.83,6205.50,6112.19,6128.89,318870468
DSEX,10/10/2017,6128.66,6151.55,6086.40,6141.81,240133711
DSEX,10/11/2017,6166.30,6214.66,6090.32,6108.57,318851953
DSEX,10/12/2017,6095.50,6115.18,6059.49,6064.40,209126769
DSEX,10/15/2017,6071.76,6095.44,5987.40,6008.94,173493920
DSEX,10/16/2017,6016.30,6038.58,5980.12,6013.84,140861944
DSEX,10/17/2017,6020.72,6040.15,6003.71,6031.74,165135714
DSEX,10/18/2017,6037.90,6054.03,6020.85,6025.27,137133743
DSEX,10/19/2017,6027.81,6060.26,6025.27,6039.55,150591380
DSEX,10/22/2017,6052.97,6062.56,6039.55,6041.20,130427118
DSEX,10/23/2017,6045.81,6045.81,5981.04,5981.95,133468761
DSEX,10/24/2017,5983.34,6003.92,5959.75,5968.02,122669199
DSEX,10/25/2017,5979.21,6013.38,5968.02,6001.52,165114133
DSEX,10/26/2017,6002.76,6029.47,5987.46,6018.25,147609745
DSEX,10/29/2017,6031.94,6040.68,5989.33,5995.41,176591383
DSEX,10/30/2017,6004.31,6014.89,5977.83,5996.24,146705560
DSEX,10/31/2017,5998.00,6027.13,5985.56,6019.59,157846680
DSEX,11/01/2017,6027.59,6074.79,6019.59,6072.33,194858546
DSEX,11/02/2017,6077.80,6117.17,6072.33,6099.02,207928322
DSEX,11/05/2017,6100.89,6105.32,6068.80,6072.99,149706517
DSEX,11/06/2017,6072.99,6110.31,6071.95,6104.50,163732576
DSEX,11/07/2017,6104.50,6137.39,6104.50,6129.69,204845007
DSEX,11/08/2017,6134.70,6163.20,6128.09,6159.07,215710068
DSEX,11/09/2017,6172.87,6199.27,6159.07,6193.56,231713721
DSEX,11/12/2017,6193.56,6229.12,6193.56,6223.78,280580556
DSEX,11/13/2017,6223.78,6251.46,6200.48,6216.61,248018144
DSEX,11/14/2017,6216.61,6276.44,6216.61,6252.14,296770868
DSEX,11/15/2017,6252.14,6289.37,6235.71,6235.71,201328578
DSEX,11/16/2017,6235.71,6285.91,6230.12,6282.09,192466827
DSEX,11/19/2017,6282.09,6318.62,6280.50,6306.95,247649328
DSEX,11/20/2017,6306.95,6342.96,6306.95,6319.12,334498492
DSEX,11/21/2017,6319.12,6343.14,6278.64,6281.87,308706146
DSEX,11/22/2017,6281.87,6312.05,6266.90,6289.33,251700087
DSEX,11/23/2017,6289.33,6353.38,6289.33,6322.51,245758118
DSEX,11/26/2017,6322.51,6360.27,6322.51,6336.88,230529214
DSEX,11/27/2017,6336.88,6354.44,6299.32,6302.45,269106630
DSEX,11/28/2017,6302.45,6329.70,6269.60,6272.57,241241265
DSEX,11/29/2017,6272.57,6296.99,6258.40,6278.55,193302473
DSEX,11/30/2017,6278.55,6314.66,6278.55,6306.86,160262612
DSEX,12/03/2017,6306.86,6331.88,6294.08,6296.20,147161572
DSEX,12/04/2017,6296.20,6304.90,6262.37,6262.76,184948529
DSEX,12/05/2017,6262.76,6292.48,6262.76,6286.75,166458435
DSEX,12/06/2017,6286.75,6312.05,6265.50,6266.29,149419867
DSEX,12/07/2017,6266.29,6278.45,6246.99,6248.22,142143139
DSEX,12/10/2017,6248.22,6256.13,6197.91,6204.43,122103949
DSEX,12/11/2017,6204.43,6232.73,6193.23,6196.65,125662501
DSEX,12/12/2017,6196.65,6253.54,6195.44,6251.60,123563765
DSEX,12/13/2017,6251.60,6267.77,6221.21,6224.07,116692470
DSEX,12/14/2017,6224.07,6248.78,6217.39,6230.01,111299597
DSEX,12/17/2017,6230.01,6243.44,6212.43,6213.08,98360407
DSEX,12/18/2017,6213.08,6238.94,6212.68,6224.60,122955451
DSEX,12/19/2017,6224.60,6254.68,6224.56,6228.65,135285930
DSEX,12/20/2017,6228.65,6235.32,6194.67,6196.48,145258957
DSEX,12/21/2017,6196.48,6200.17,6175.09,6182.78,105440626
DSEX,12/24/2017,6182.78,6197.17,6154.01,6159.30,87247799
DSEX,12/26/2017,6159.30,6203.73,6159.30,6167.56,98736653
DSEX,12/27/2017,6167.56,6192.90,6162.69,6186.46,127895816
DSEX,12/28/2017,6186.46,6248.66,6186.46,6244.52,149867918
DSEX,01/01/2018,6244.52,6266.05,6235.64,6254.41,115695397
DSEX,01/02/2018,6254.41,6288.44,6254.41,6279.96,170307759
DSEX,01/03/2018,6279.96,6320.20,6279.96,6318.27,150460676
DSEX,01/04/2018,6318.27,6332.77,6295.07,6302.84,136674853
DSEX,01/07/2018,6302.84,6311.41,6262.54,6268.42,124759557
DSEX,01/08/2018,6268.42,6273.79,6209.03,6210.50,128833562
DSEX,01/09/2018,6210.50,6223.31,6187.05,6198.53,123964349
DSEX,01/10/2018,6198.53,6213.79,6168.05,6172.44,114809576
DSEX,01/11/2018,6172.44,6186.10,6150.23,6179.32,92816126
DSEX,01/14/2018,6179.32,6185.81,6109.13,6117.89,97733466
DSEX,01/15/2018,6117.89,6133.69,6054.51,6057.85,98855792
DSEX,01/16/2018,6057.85,6134.79,6029.35,6128.80,113365921
DSEX,01/17/2018,6128.80,6160.64,6098.05,6098.32,95193983
DSEX,01/18/2018,6098.33,6138.47,6088.18,6122.23,89236671
DSEX,01/21/2018,6122.23,6156.55,6122.23,6147.19,92436945
DSEX,01/22/2018,6147.19,6202.96,6147.19,6195.00,100036712
DSEX,01/23/2018,6195.00,6211.00,6185.70,6206.72,109677936
DSEX,01/24/2018,6206.72,6214.94,6185.46,6200.68,89389393
DSEX,01/25/2018,6200.68,6219.59,6188.56,6215.80,107365999
DSEX,01/28/2018,6215.80,6218.39,6133.60,6144.72,88270890
DSEX,01/29/2018,6144.72,6184.38,6122.06,6176.44,104245757
DSEX,01/30/2018,6176.44,6206.68,6123.04,6127.80,96709899
DSEX,01/31/2018,6127.80,6133.43,6011.35,6039.78,123928608
DSEX,02/01/2018,6039.78,6072.44,6019.73,6021.44,84870953
DSEX,02/04/2018,6021.44,6023.71,5881.69,5888.29,110903580
DSEX,02/05/2018,5888.29,5909.77,5771.47,5869.78,116325353
DSEX,02/06/2018,5869.78,5972.19,5869.78,5949.24,82771511
DSEX,02/07/2018,5949.24,5959.20,5900.98,5936.34,90707623
DSEX,02/08/2018,5936.34,5975.29,5936.34,5965.62,74432478
DSEX,02/11/2018,5965.62,6101.92,5965.62,6093.95,130239779
DSEX,02/12/2018,6093.95,6141.82,6064.02,6082.29,122280783
DSEX,02/13/2018,6082.29,6107.16,6058.58,6088.37,138897024
DSEX,02/14/2018,6088.37,6134.14,6088.37,6102.30,184389655
DSEX,02/15/2018,6102.30,6117.26,6048.31,6050.19,147312933
DSEX,02/18/2018,6052.00,6056.98,5945.47,5950.75,132884009
